1.377137214695466350e-01 -1.064735607197382583e+00
1.501128144700101474e+00 -1.082077688615554534e+00
1.683091710604841529e+00 -1.533037911067131276e+00
6.660242255786210652e-01 -1.119080208739989590e+00
1.252589282459771525e+00 -8.169888449637635608e-01
2.008213601602616194e+00 -9.315248660656326729e-01
1.330184909488275835e+00 -8.342890883210105635e-01
8.893826948051517522e-01 -1.258249109593926551e+00
1.282219773523431972e+00 -4.073989466660635772e-01
1.510714964890402578e+00 -3.441450595449784267e-01
1.072074194798095625e+00 -5.959678201085537586e-01
1.369037473741990807e+00 -1.098982597484744250e+00
2.689939957510719681e-01 -8.998623454869576488e-01
4.394023457794874465e-01 -2.124402077093816565e-01
1.225188099766041594e+00 -1.110132613125144330e+00
2.564193060295192339e-01 -1.980574178966680421e+00
8.526937018955721426e-01 -1.836629772190095267e+00
9.653286415199892057e-01 -1.168009463961270367e+00
5.307599465545064232e-01 -4.149168138171329678e-01
-2.492043792005320668e-01 -1.426748922718718227e+00
1.734692328108157433e+00 -2.653339378229213619e-01
1.008833626615729173e+00 -1.208915414049870130e+00
2.122077408392561981e+00 -1.047075433502522745e+00
1.160793614899336523e+00 -1.418561267851691454e+00
1.671380389562469038e+00 -3.889694933848958369e-01
2.340837049038890783e-01 -1.409145617765912739e+00
1.591021249849138730e+00 -1.595634687908711769e+00
